/*-----------------------------------------------------------------
* NUMERO INDIVIDUOS: 100 	 CROSS-OVER: 0.90
* NUMERO GERACOES  : 1000 	 MUTACAO   : 0.40
* NUM MAXIMO NOS   : 30 	 ELITISMO  : 0.05
* PROFUNDIDADE MAX : 3 	 
*-----------------------------------------------------------------*/
Seed 7: 
(-(x1)(0.21485)) | Numero de nos: 3 | Erro: 434176935329792.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |

POPULACAO FINAL 
(+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
(+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
(+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
(+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
(+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
(+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(+(x1)(*(x1)(x1)))(+(x1)(*(x1)(x1))))) | Numero de nos: 25 | Erro: 0.0000000000000000000000000 |
(+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(*(/(x1)(0.65850))(x1))(/(x1)(*(-(0.15308)(-(x1)(x1)))(x1))))) | Numero de nos: 29 | Erro: 6719864.0000000000000000000000000 |
(+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(x1)) | Numero de nos: 15 | Erro: 83550.0000000000000000000000000 |
(+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(+(*(+(+(-(x1)(0.12146))(*(0.52736)(x1)))(x1))(x1))(x1))) | Numero de nos: 27 | Erro: 798055424.0000000000000000000000000 |
(+(+(*(+(*(x1)(+(x1)(*(0.39451)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 435720338538496.0000000000000000000000000 |
(+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(/(x1)(x1)))(/(*(x1)(0.93094))(+(0.55592)(*(x1)(*(x1)(+(x1)(x1))))))) | Numero de nos: 29 | Erro: 83351.1875000000000000000000000 |
(+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(+(*(+(+(-(x1)(0.12146))(*(x1)(x1)))(x1))(x1))(x1))) | Numero de nos: 27 | Erro: 222996512768.0000000000000000000000000 |
(+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(+(x1)(*(x1)(x1)))(+(x1)(*(x1)(x1))))) | Numero de nos: 25 | Erro: 0.0000000000000000000000000 |
(+(+(*(+(*(x1)(*(-(x1)(x1))(0.18867)))(x1))(x1))(x1))(/(x1)(+(x1)(*(x1)(/(+(x1)(*(0.60134)(x1)))(+(x1)(0.15113))))))) | Numero de nos: 29 | Erro: 433730292285440.0000000000000000000000000 |
(+(+(*(x1)(x1))(x1))(/(x1)(/(+(x1)(*(x1)(x1)))(+(x1)(+(x1)(x1)))))) | Numero de nos: 19 | Erro: 433729755414528.0000000000000000000000000 |
(+(+(*(+(*(x1)(+(x1)(*(x1)(+(*(x1)(+(x1)(*(x1)(x1))))(x1)))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 25 | Erro: 1878888675952553900000.0000000000000000000000000 |
(+(+(*(+(*(x1)(*(-(x1)(x1))(0.18867)))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 433730090958848.0000000000000000000000000 |
(+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(0.62300))(x1))(x1)) | Numero de nos: 15 | Erro: 434681459769344.0000000000000000000000000 |
(+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 17 | Erro: 0.0000000000000000000000000 |
(+(*(/(x1)(x1))(-(x1)(x1)))(/(+(x1)(*(x1)(x1)))(+(*(+(/(x1)(x1))(x1))(x1))(x1)))) | Numero de nos: 23 | Erro: 434176364904448.0000000000000000000000000 |
(+(*(/(x1)(x1))(-(x1)(x1)))(/(+(x1)(*(x1)(x1)))(+(*(+(/(x1)(x1))(*(+(*(x1)(x1))(x1))(x1)))(x1))(x1)))) | Numero de nos: 29 | Erro: 434176633339904.0000000000000000000000000 |
(+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(0.48460))(/(x1)(+(/(x1)(*(x1)(*(+(x1)(/(0.17713)(0.70788)))(0.34767))))(x1)))) | Numero de nos: 29 | Erro: 83420.5546875000000000000000000 |
(+(+(*(+(*(+(x1)(*(x1)(x1)))(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(+(0.04169)(x1))(x1))) | Numero de nos: 23 | Erro: 887566605309968380.0000000000000000000000000 |
(+(+(*(+(*(x1)(x1))(x1))(x1))(x1))(+(*(+(+(-(x1)(0.12146))(*(x1)(x1)))(x1))(x1))(x1))) | Numero de nos: 23 | Erro: 435961259360256.0000000000000000000000000 |
(+(+(*(+(*(x1)(+(0.63503)(*(x1)(/(0.58595)(-(0.37092)(0.77151))))))(x1))(x1))(x1))(/(+(x1)(*(x1)(x1)))(+(x1)(*(x1)(x1))))) | Numero de nos: 29 | Erro: 432294028378112.0000000000000000000000000 |
(+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(*(x1)(x1))(*(*(x1)(x1))(+(x1)(+(x1)(+(x1)(0.57561))))))) | Numero de nos: 29 | Erro: 99.8048629760742190000000000 |
(+(+(*(+(*(x1)(+(+(0.86871)(0.24915))(0.69893)))(x1))(x1))(x1))(0.03909)) | Numero de nos: 15 | Erro: 432919751426048.0000000000000000000000000 |
(/(+(+(-(0.35630)(0.98324))(x1))(*(x1)(x1)))(+(x1)(*(x1)(x1)))) | Numero de nos: 15 | Erro: 434176364904448.0000000000000000000000000 |
(+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(+(x1)(*(x1)(0.40669)))(+(x1)(*(*(+(0.82983)(x1))(0.13126))(x1))))) | Numero de nos: 29 | Erro: 1243.8238525390625000000000000 |
(+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(+(*(+(+(-(x1)(0.12146))(0.97031))(x1))(x1))(x1))) | Numero de nos: 25 | Erro: 499357920.0000000000000000000000000 |
(+(+(*(+(*(x1)(+(+(0.33793)(0.17972))(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 19 | Erro: 223883739136.0000000000000000000000000 |
(+(/(*(-(+(-(+(*(+(x1)(0.97064))(x1))(-(*(-(+(x1)(x1))(0.59987))(0.79745))(0.67742)))(0.34397))(x1))(0.23429))(x1))(x1))(/(x1)(x1))) | Numero de nos: 29 | Erro: 433731567353856.0000000000000000000000000 |
(+(+(x1)(-(x1)(x1)))(/(*(x1)(x1))(*(x1)(+(x1)(+(x1)(+(*(x1)(+(x1)(*(x1)(x1))))(-(x1)(+(x1)(x1))))))))) | Numero de nos: 29 | Erro: 434176901775360.0000000000000000000000000 |
(+(+(*(+(x1)(x1))(x1))(x1))(/(*(x1)(0.93094))(*(-(x1)(x1))(0.18867)))) | Numero de nos: 17 | Erro: 433283917676544.0000000000000000000000000 |
(+(+(*(+(*(x1)(+(0.78787)(*(x1)(x1))))(x1))(x1))(x1))(/(-(x1)(x1))(+(+(0.66582)(-(x1)(0.38456)))(0.90423)))) | Numero de nos: 25 | Erro: 224096321536.0000000000000000000000000 |
(+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(0.59621))(/(-(x1)(x1))(+(+(x1)(-(-(x1)(/(x1)(x1)))(x1)))(0.90423)))) | Numero de nos: 29 | Erro: 83325.8437500000000000000000000 |
(+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(+(x1)(0.80044)))(x1))(x1))(/(-(0.71401)(x1))(*(-(-(x1)(*(x1)(x1)))(x1))(0.18867)))) | Numero de nos: 29 | Erro: 54233.3593750000000000000000000 |
(+(+(*(+(-(-(*(x1)(*(0.45015)(0.78097)))(x1))(x1))(x1))(x1))(x1))(/(*(x1)(x1))(*(x1)(+(x1)(+(x1)(+(x1)(x1))))))) | Numero de nos: 29 | Erro: 434466543632384.0000000000000000000000000 |
(+(x1)(/(*(0.63503)(x1))(*(*(x1)(x1))(+(-(-(x1)(x1))(+(0.07358)(x1)))(+(x1)(+(x1)(0.57561))))))) | Numero de nos: 23 | Erro: 434176901775360.0000000000000000000000000 |
(+(+(*(+(*(x1)(+(x1)(*(x1)(0.30351))))(x1))(x1))(x1))(/(x1)(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1)))) | Numero de nos: 29 | Erro: 435564243320832.0000000000000000000000000 |
(+(+(/(+(x1)(*(x1)(x1)))(+(x1)(*(x1)(x1))))(x1))(/(-(x1)(x1))(+(+(x1)(-(-(0.78787)(/(x1)(x1)))(x1)))(0.90423)))) | Numero de nos: 29 | Erro: 434176734003200.0000000000000000000000000 |
(+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(0.59621))(/(x1)(+(/(x1)(*(x1)(0.47053)))(*(0.60134)(x1))))) | Numero de nos: 25 | Erro: 85267.7656250000000000000000000 |
(+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(-(*(x1)(+(x1)(0.12778)))(x1)))(x1))(0.26630))(/(*(x1)(x1))(*(-(x1)(x1))(0.18867)))) | Numero de nos: 29 | Erro: 224884588544.0000000000000000000000000 |
(+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(*(*(*(/(-(0.24039)(x1))(0.15384))(0.53902))(0.73989))(0.21088)))(+(x1)(*(x1)(x1)))) | Numero de nos: 29 | Erro: 125103792.0000000000000000000000000 |
(+(+(*(+(x1)(0.15918))(x1))(x1))(/(*(*(0.72896)(x1))(x1))(/(x1)(*(-(0.15308)(-(x1)(x1)))(x1))))) | Numero de nos: 23 | Erro: 433680631726080.0000000000000000000000000 |
(+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(*(x1)(+(x1)(*(x1)(x1)))))(x1))(x1))(/(x1)(/(/(-(x1)(x1))(x1))(0.98907)))) | Numero de nos: 29 | Erro: 433283917676544.0000000000000000000000000 |
(+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(+(*(+(+(-(x1)(x1))(*(x1)(x1)))(x1))(x1))(x1))) | Numero de nos: 27 | Erro: 223276908544.0000000000000000000000000 |
(+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(+(x1)(*(x1)(x1)))(+(x1)(*(*(+(0.82983)(x1))(0.13126))(0.12146))))) | Numero de nos: 29 | Erro: 80683.0000000000000000000000000 |
(+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(*(-(+(x1)(0.22263))(*(x1)(x1)))(0.21088)))(-(0.58968)(*(x1)(x1)))) | Numero de nos: 27 | Erro: 183295152.0000000000000000000000000 |
(+(+(*(+(*(x1)(+(x1)(x1)))(x1))(/(-(x1)(0.18628))(+(+(x1)(-(x1)(0.95755)))(x1))))(x1))(*(+(-(0.57033)(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 433879575953408.0000000000000000000000000 |
(+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(*(x1)(+(x1)(*(x1)(x1))))(*(*(x1)(x1))(0.18867)))) | Numero de nos: 27 | Erro: 2340993.7500000000000000000000000 |
(+(+(*(+(*(x1)(0.93094))(x1))(x1))(x1))(/(*(0.63503)(x1))(*(*(x1)(x1))(+(x1)(+(x1)(+(x1)(0.57561))))))) | Numero de nos: 25 | Erro: 433314955526144.0000000000000000000000000 |
(0.55257) | Numero de nos: 1 | Erro: 434176499122176.0000000000000000000000000 |
(+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(+(x1)(*(x1)(/(+(x1)(x1))(+(x1)(0.15113))))))) | Numero de nos: 27 | Erro: 43.6036376953125000000000000 |
(+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(+(x1)(+(*(/(*(x1)(x1))(x1))(0.57955))(0.78982))))) | Numero de nos: 27 | Erro: 14.6597929000854490000000000 |
(+(+(*(+(*(x1)(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(-(x1)(x1))(+(+(0.66582)(-(x1)(0.38456)))(0.90423)))) | Numero de nos: 25 | Erro: 100.0000000000000000000000000 |
(+(*(/(x1)(x1))(-(x1)(x1)))(/(+(x1)(*(x1)(x1)))(+(0.61775)(x1)))) | Numero de nos: 17 | Erro: 434176767557632.0000000000000000000000000 |
(+(*(-(x1)(/(-(+(+(/(0.34465)(x1))(0.62245))(*(/(/(*(+(x1)(x1))(x1))(0.95578))(0.79885))(x1)))(0.74807))(0.25016)))(x1))(/(x1)(x1))) | Numero de nos: 29 | Erro: 57230422039330816.0000000000000000000000000 |
(+(+(*(+(*(+(x1)(*(x1)(x1)))(+(x1)(*(x1)(x1))))(x1))(x1))(x1))(/(x1)(x1))) | Numero de nos: 21 | Erro: 887566605309968380.0000000000000000000000000 |
