/*-----------------------------------------------------------------
* NUMERO INDIVIDUOS: 100 	 CROSS-OVER: 0.90
* NUMERO GERACOES  : 1000 	 MUTACAO   : 0.30
* NUM MAXIMO NOS   : 30 	 ELITISMO  : 0.05
* PROFUNDIDADE MAX : 3 	 
*-----------------------------------------------------------------*/
Seed 2: 
(/(*(+(0.89981)(+(x1)(-(-(x1)(-(-(x1)(+(0.54411)(0.92675)))(x1)))(0.33689))))(-(0.21873)(/(x1)(x1))))(+(0.22925)(+(/(x1)(0.56728))(x1)))) | Numero de nos: 29 | Erro: 434176734003200.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(/(0.74135)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 165.9900970458984400000000000 |
MELHOR: (*(0.20667)(*(/(*(+(/(0.74135)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 165.9900970458984400000000000 |
MELHOR: (*(0.20667)(*(/(*(+(/(0.74135)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 165.9900970458984400000000000 |
MELHOR: (*(0.20667)(*(/(*(+(/(0.74135)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 165.9900970458984400000000000 |
MELHOR: (*(0.20667)(*(/(*(+(/(0.74135)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 165.9900970458984400000000000 |
MELHOR: (*(0.20667)(*(/(*(+(/(0.74135)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 165.9900970458984400000000000 |
MELHOR: (*(0.20667)(*(/(*(+(/(0.74135)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 165.9900970458984400000000000 |
MELHOR: (*(0.20667)(*(/(*(+(/(0.74135)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 165.9900970458984400000000000 |
MELHOR: (*(0.20667)(*(/(*(+(/(0.74135)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 165.9900970458984400000000000 |
MELHOR: (*(0.20667)(*(/(*(+(/(0.74135)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 165.9900970458984400000000000 |
MELHOR: (*(0.20667)(*(/(*(+(/(0.74135)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 165.9900970458984400000000000 |
MELHOR: (*(0.20667)(*(/(*(+(/(0.74135)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 165.9900970458984400000000000 |
MELHOR: (*(0.20667)(*(/(*(+(/(0.74135)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 165.9900970458984400000000000 |
MELHOR: (*(0.20667)(*(/(*(+(/(0.74135)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 165.9900970458984400000000000 |
MELHOR: (*(0.20667)(*(/(*(+(/(0.74309)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 165.6509857177734400000000000 |
MELHOR: (*(0.20667)(*(/(*(+(/(0.74309)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 165.6509857177734400000000000 |
MELHOR: (*(0.20667)(*(/(*(+(/(0.74309)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 165.6509857177734400000000000 |
MELHOR: (*(0.20667)(*(/(*(+(/(0.74309)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 165.6509857177734400000000000 |
MELHOR: (*(0.20667)(*(/(*(+(/(0.74309)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 165.6509857177734400000000000 |
MELHOR: (*(0.20667)(*(/(*(+(/(0.74309)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 165.6509857177734400000000000 |
MELHOR: (*(0.20667)(*(/(*(+(/(0.74309)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 165.6509857177734400000000000 |
MELHOR: (*(0.20667)(*(/(*(+(/(0.74309)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 165.6509857177734400000000000 |
MELHOR: (*(0.20667)(*(/(*(+(/(0.74309)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 165.6509857177734400000000000 |
MELHOR: (*(0.20667)(*(/(*(+(/(0.74309)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 165.6509857177734400000000000 |
MELHOR: (*(0.20667)(*(/(*(+(/(0.74309)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 165.6509857177734400000000000 |
MELHOR: (*(0.20667)(*(/(*(+(/(0.74309)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 165.6509857177734400000000000 |
MELHOR: (*(0.20667)(*(/(*(+(/(0.74309)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 165.6509857177734400000000000 |
MELHOR: (*(0.20667)(*(/(*(+(/(0.74309)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 165.6509857177734400000000000 |
MELHOR: (*(0.20667)(*(/(*(+(/(0.74309)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 165.6509857177734400000000000 |
MELHOR: (*(0.20667)(*(/(*(+(/(0.74309)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 165.6509857177734400000000000 |

POPULACAO FINAL 
(*(0.20667)(*(/(*(+(/(0.74309)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 165.6509857177734400000000000 |
(*(0.20667)(*(/(*(+(/(0.74309)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 165.6509857177734400000000000 |
(*(0.20667)(*(/(*(+(/(0.74309)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 165.6509857177734400000000000 |
(*(0.20667)(*(/(*(+(/(0.74309)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 165.6509857177734400000000000 |
(*(0.20667)(*(/(*(+(/(0.74309)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 165.6509857177734400000000000 |
(*(0.20667)(*(/(*(+(/(0.74309)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 165.6509857177734400000000000 |
(*(0.20667)(*(/(*(+(/(x1)(0.24927))(-(/(*(-(0.20667)(x1))(*(x1)(x1)))(+(/(0.20667)(-(0.53887)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 1736917926281216.0000000000000000000000000 |
(*(0.20667)(*(/(*(+(/(0.74309)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(x1))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 27 | Erro: 895083282432.0000000000000000000000000 |
(*(0.20667)(*(/(*(+(/(x1)(0.24927))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 27 | Erro: 86009200.0000000000000000000000000 |
(*(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.53887)(x1)))(0.20667)))(x1))(*(0.20667)(x1))) | Numero de nos: 19 | Erro: 13994213.0000000000000000000000000 |
(*(0.20667)(*(/(*(+(/(0.98483)(-(0.64837)(x1)))(-(/(*(x1)(-(0.20667)(x1)))(+(/(0.20667)(-(0.99179)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 433731198255104.0000000000000000000000000 |
(*(0.20667)(*(/(*(+(/(x1)(x1))(-(/(*(x1)(*(x1)(0.98483)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(0.20667)))(x1))(x1))(x1))) | Numero de nos: 27 | Erro: 435052404015104.0000000000000000000000000 |
(-(0.84658)(+(+(x1)(x1))(/(+(+(-(0.48573)(x1))(0.13733))(0.39433))(0.74309)))) | Numero de nos: 15 | Erro: 434176432013312.0000000000000000000000000 |
(*(0.20667)(*(-(0.06937)(-(-(x1)(+(+(*(-(*(/(+(-(0.06681)(-(x1)(0.11417)))(x1))(0.51613))(0.08484))(x1))(0.17179))(x1))(0.30369)))(x1)))(x1))) | Numero de nos: 29 | Erro: 434100129234944.0000000000000000000000000 |
(*(0.20667)(*(/(*(+(/(0.74309)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.05655)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 117846155264.0000000000000000000000000 |
(*(0.20667)(*(/(*(+(/(+(0.20667)(0.29698))(x1))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(0.20667)))(0.98483))(x1))(x1))) | Numero de nos: 29 | Erro: 435052336906240.0000000000000000000000000 |
(*(0.20667)(*(/(*(+(/(x1)(0.24927))(-(/(*(x1)(*(0.20667)(x1)))(+(/(0.20667)(-(0.64837)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 27 | Erro: 434046341480448.0000000000000000000000000 |
(*(0.20667)(*(/(*(+(/(0.74309)(-(0.20667)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 5829.1914062500000000000000000 |
(*(0.20667)(*(/(*(+(/(x1)(-(x1)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 36966.7500000000000000000000000 |
(*(0.20667)(*(/(*(+(/(x1)(-(0.20667)(x1)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 5442.2978515625000000000000000 |
(+(/(-(+(+(-(+(x1)(-(x1)(*(+(x1)(x1))(+(/(0.03098)(-(*(0.02722)(0.98483))(0.41517)))(x1)))))(x1))(0.83142))(x1))(0.73833))(x1))(0.38658)) | Numero de nos: 29 | Erro: 434175156944896.0000000000000000000000000 |
(*(0.20667)(*(/(*(+(/(0.20667)(-(0.64837)(0.59822)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(0.45103)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 5431893.0000000000000000000000000 |
(*(0.20667)(*(/(*(+(/(0.74309)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.53008)(x1)))(0.20667)))(0.20667)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 35322888.0000000000000000000000000 |
(*(0.20667)(*(/(*(+(/(0.74309)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 165.6509857177734400000000000 |
(*(0.20667)(*(/(*(+(/(0.74309)(-(0.64837)(0.20667)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.53008)(x1)))(0.20667)))(0.20667)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 35382952.0000000000000000000000000 |
(*(0.20667)(*(/(*(+(/(+(0.05655)(0.29698))(x1))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(0.20667)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 5364860.0000000000000000000000000 |
(*(0.20667)(*(/(*(+(/(0.74309)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(x1)(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 25 | Erro: 434527981797376.0000000000000000000000000 |
(*(0.20667)(*(/(*(+(/(0.74309)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(0.96091)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 7199070099603456.0000000000000000000000000 |
(*(0.20667)(*(/(*(+(/(0.74309)(-(x1)(0.43873)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(x1)))(0.20667)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 434416815964160.0000000000000000000000000 |
(*(-(/(*(0.20667)(*(+(*(+(0.37046)(/(/(0.02579)(0.82458))(x1)))(0.78576))(x1))(0.02600)))(+(/(0.20667)(-(0.53887)(x1)))(0.20667)))(x1))(*(0.20667)(x1))) | Numero de nos: 29 | Erro: 434266492108800.0000000000000000000000000 |
(*(0.20667)(*(/(+(+(+(x1)(-(-(*(/(/(/(/(x1)(+(0.10349)(0.22868)))(0.45274))(x1))(x1))(x1))(0.09314))(x1)))(0.20280))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 434176297795584.0000000000000000000000000 |
(*(0.20667)(*(/(*(*(*(x1)(*(+(0.67659)(0.09638))(+(/(x1)(+(x1)(+(x1)(+(+(x1)(x1))(x1)))))(x1))))(x1))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 306480343416832.0000000000000000000000000 |
(*(0.20667)(*(/(*(+(*(/(*(0.22059)(x1))(x1))(x1))(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667))))(x1))(x1))(0.20667))) | Numero de nos: 29 | Erro: 434324440612864.0000000000000000000000000 |
(*(0.20667)(*(/(*(+(/(x1)(x1))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 27 | Erro: 37038.2968750000000000000000000 |
(*(0.20667)(*(/(*(+(/(0.18903)(-(0.64837)(0.98483)))(-(/(*(x1)(0.97488))(+(*(x1)(-(0.12220)(0.98251)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 27 | Erro: 434268807364608.0000000000000000000000000 |
(*(0.20667)(*(/(*(+(/(0.74309)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(0.73418)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 5378958.0000000000000000000000000 |
(*(-(/(*(x1)(*(x1)(x1)))(+(/(+(*(x1)(/(0.38823)(0.47166)))(+(+(x1)(x1))(0.50362)))(-(0.20667)(x1)))(0.20667)))(x1))(*(0.20667)(x1))) | Numero de nos: 29 | Erro: 505678980448256.0000000000000000000000000 |
(*(0.20667)(*(/(*(+(/(0.74309)(-(x1)(0.98483)))(-(/(*(x1)(+(x1)(0.24973)))(+(/(0.20667)(0.20667))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 27 | Erro: 434447417606144.0000000000000000000000000 |
(*(0.20667)(*(/(*(+(/(x1)(x1))(-(/(*(x1)(*(x1)(/(0.21119)(x1))))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(0.20667)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 434082345385984.0000000000000000000000000 |
(*(0.20667)(*(/(*(+(/(x1)(-(0.64837)(0.20667)))(-(/(*(x1)(x1))(+(-(/(0.66378)(x1))(x1))(x1)))(x1)))(x1))(0.20667))(0.20667))) | Numero de nos: 27 | Erro: 205697996292096.0000000000000000000000000 |
(*(0.20667)(*(/(*(+(/(0.09082)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(*(x1)(x1)))(0.20667)))(x1)))(0.20667))(x1))(x1))) | Numero de nos: 29 | Erro: 434416614637568.0000000000000000000000000 |
(*(0.20667)(*(/(*(+(/(x1)(0.24927))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(x1)))(x1)))(x1))(x1))(x1))) | Numero de nos: 27 | Erro: 434138683277312.0000000000000000000000000 |
(*(0.20667)(*(/(*(+(/(x1)(+(x1)(0.96976)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.53887)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 14016901.0000000000000000000000000 |
(*(0.20667)(*(/(*(+(/(0.09082)(-(0.64837)(0.98483)))(-(-(x1)(0.24927))(x1)))(x1))(x1))(x1))) | Numero de nos: 19 | Erro: 434176499122176.0000000000000000000000000 |
(*(0.20667)(*(/(*(+(/(0.74309)(-(x1)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(0.20667)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 5368739.0000000000000000000000000 |
(*(0.20667)(*(/(*(+(/(0.74309)(-(0.64837)(0.09082)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 45006.9414062500000000000000000 |
(*(0.20667)(*(/(*(+(/(0.12998)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.64837)(-(0.20667)(x1)))(0.98483)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 271112260812800.0000000000000000000000000 |
(*(0.20667)(*(/(*(+(/(0.74309)(-(0.64837)(0.98483)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.55928)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 15709844.0000000000000000000000000 |
(*(0.20667)(*(/(*(+(/(0.74309)(-(0.64837)(0.98483)))(-(/(*(0.74309)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 434889363030016.0000000000000000000000000 |
(*(0.20667)(*(/(*(+(/(x1)(-(0.76904)(x1)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 5450.7880859375000000000000000 |
(*(0.20667)(*(/(*(+(/(0.74309)(-(0.76904)(0.53887)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 105726.8203125000000000000000000 |
(*(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(x1)(x1)))(0.20667)))(x1))(*(0.20667)(x1))) | Numero de nos: 19 | Erro: 298174849744896.0000000000000000000000000 |
(*(0.20667)(*(/(*(+(/(x1)(x1))(-(/(*(x1)(*(x1)(x1)))(x1))(x1)))(x1))(x1))(x1))) | Numero de nos: 21 | Erro: 434509157761024.0000000000000000000000000 |
(*(x1)(*(+(*(+(0.26621)(x1))(-(-(-(+(0.84405)(0.59011))(+(0.91119)(-(-(x1)(0.81002))(x1))))(x1))(x1)))(x1))(0.69805))) | Numero de nos: 25 | Erro: 432494415446016.0000000000000000000000000 |
(*(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1))(*(0.20667)(x1))) | Numero de nos: 19 | Erro: 17732.1777343750000000000000000 |
(*(0.20667)(*(/(*(+(*(/(*(0.22059)(x1))(x1))(x1))(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667))))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 7981346.0000000000000000000000000 |
(*(0.20667)(*(/(*(+(/(+(0.05655)(0.29698))(x1))(-(/(*(x1)(x1))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(0.20667)))(0.98483))(x1))(x1))) | Numero de nos: 27 | Erro: 433736868954112.0000000000000000000000000 |
(*(0.20667)(*(/(*(+(/(0.74309)(x1))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(*(x1)(x1)))(x1))) | Numero de nos: 29 | Erro: 435069047013376.0000000000000000000000000 |
(+(*(/(*(*(*(-(+(-(*(x1)(-(*(0.01016)(0.48015))(x1)))(-(-(0.01239)(0.20667))(x1)))(0.03693))(0.04620))(x1))(x1))(0.36894))(x1))(0.85156))(x1)) | Numero de nos: 29 | Erro: 433707508826112.0000000000000000000000000 |
(*(0.20667)(*(*(0.86056)(*(-(-(x1)(/(0.42653)(+(/(*(*(0.11237)(-(-(/(0.26621)(0.97104))(x1))(0.88498)))(x1))(0.23630))(x1))))(0.79415))(x1)))(x1))) | Numero de nos: 29 | Erro: 434445203013632.0000000000000000000000000 |
(*(0.20667)(*(/(-(-(*(0.07181)(*(-(x1)(*(0.55824)(+(-(*(-(+(0.63045)(x1))(0.54949))(0.04471))(0.29276))(x1))))(x1)))(x1))(0.25541))(0.20667))(x1))) | Numero de nos: 29 | Erro: 434651663433728.0000000000000000000000000 |
(*(0.20667)(*(/(*(+(/(0.09082)(-(0.79617)(0.98483)))(-(/(*(x1)(*(x1)(0.81875)))(+(/(0.20667)(-(x1)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 434429667311616.0000000000000000000000000 |
(*(0.20667)(*(/(*(+(*(0.20667)(x1))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(*(x1)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 27 | Erro: 223009701888.0000000000000000000000000 |
(*(0.20667)(*(/(*(+(/(0.74309)(-(0.64837)(0.98483)))(-(/(*(x1)(-(0.20667)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 433730594275328.0000000000000000000000000 |
(*(0.64837)(*(/(+(0.20667)(-(x1)(-(*(0.97815)(*(-(+(*(x1)(x1))(+(0.07797)(x1)))(+(0.42561)(-(0.42149)(x1))))(x1)))(x1))))(x1))(x1))) | Numero de nos: 29 | Erro: 434125563494400.0000000000000000000000000 |
(*(0.20667)(*(/(*(+(/(0.74309)(-(0.76904)(x1)))(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(x1)))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 17711.9199218750000000000000000 |
(*(0.20667)(*(/(*(+(/(0.74309)(-(0.64837)(x1)))(*(x1)(*(x1)(x1))))(x1))(x1))(0.42698))) | Numero de nos: 19 | Erro: 434276726210560.0000000000000000000000000 |
(*(-(/(-(/(*(x1)(*(x1)(x1)))(+(/(0.20667)(-(0.20667)(x1)))(0.20667)))(0.98483))(+(/(0.20667)(-(0.53887)(x1)))(0.20667)))(x1))(*(0.20667)(x1))) | Numero de nos: 29 | Erro: 6404489875554304.0000000000000000000000000 |
(*(0.20667)(*(/(*(+(/(x1)(0.24927))(-(/(/(0.74309)(-(0.64837)(0.98483)))(+(/(0.20667)(-(0.20667)(x1)))(x1)))(+(0.87069)(x1))))(x1))(x1))(x1))) | Numero de nos: 29 | Erro: 433898601316352.0000000000000000000000000 |
