/*-----------------------------------------------------------------
* NUMERO INDIVIDUOS: 100 	 CROSS-OVER: 0.90
* NUMERO GERACOES  : 1000 	 MUTACAO   : 0.40
* NUM MAXIMO NOS   : 30 	 ELITISMO  : 0.05
* PROFUNDIDADE MAX : 3 	 
*-----------------------------------------------------------------*/
Seed 9: 
(*(-(-(+(x1)(0.11014))(+(x1)(-(x1)(/(x1)(+(-(+(/(+(/(x1)(-(0.78484)(x1)))(x1))(x1))(x1))(x1))(x1))))))(0.28434))(x1)) | Numero de nos: 29 | Erro: 434624014581760.0000000000000000000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.98541))(*(x1)(0.00436)))(0.08106))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0324659347534180000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.98541))(*(x1)(0.00436)))(0.08106))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0324659347534180000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.98541))(*(x1)(0.00436)))(0.08106))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0324659347534180000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.98541))(*(x1)(0.00436)))(0.08106))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0324659347534180000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.98541))(*(x1)(0.00436)))(0.08106))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0324659347534180000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.98541))(*(x1)(0.00436)))(0.08106))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0324659347534180000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.98541))(*(x1)(0.00436)))(0.08106))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0324659347534180000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.98541))(*(x1)(0.00436)))(0.08106))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0324659347534180000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.98541))(*(x1)(0.00436)))(0.08106))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0324659347534180000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.98541))(*(x1)(0.00436)))(0.08106))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0324659347534180000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.98541))(*(x1)(0.00436)))(0.08106))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0324659347534180000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.98541))(*(x1)(0.00436)))(0.08106))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0324659347534180000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.98541))(*(x1)(0.00436)))(0.08106))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0324659347534180000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.98541))(*(x1)(0.00436)))(0.08106))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0324659347534180000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.98541))(*(x1)(0.00436)))(0.08106))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0324659347534180000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.98541))(*(x1)(0.00436)))(0.08106))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0324659347534180000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.98541))(*(x1)(0.00436)))(0.08106))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0324659347534180000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.98541))(*(x1)(0.00436)))(0.08106))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0324659347534180000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.98541))(*(x1)(0.00436)))(0.08106))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0324659347534180000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.98541))(*(x1)(0.00436)))(0.08106))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0324659347534180000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.98541))(*(x1)(0.00436)))(0.08106))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0324659347534180000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.98541))(*(x1)(0.00436)))(0.08106))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0324659347534180000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00436))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0169231891632080000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00436))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0169231891632080000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00436))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0169231891632080000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00436))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0169231891632080000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00436))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0169231891632080000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00436))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0169231891632080000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00436))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0169231891632080000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00436))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0169231891632080000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00436))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0169231891632080000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00436))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0169231891632080000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00436))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0169231891632080000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00436))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0169231891632080000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00436))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0169231891632080000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00436))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0169231891632080000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00436))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0169231891632080000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00436))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0169231891632080000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00436))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0169231891632080000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00436))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0169231891632080000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00436))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0169231891632080000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00436))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0169231891632080000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00436))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0169231891632080000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00436))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0169231891632080000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00436))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0169231891632080000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00436))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0169231891632080000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00436))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0169231891632080000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00436))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0169231891632080000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00436))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0169231891632080000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00436))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0169231891632080000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00436))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0169231891632080000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00436))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0169231891632080000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00436))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0169231891632080000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00436))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0169231891632080000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00436))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0169231891632080000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
MELHOR: (*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(x1)(0.99573))(*(x1)(0.00436)))(0.00717))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0168821811676025000000000 |
