/*-----------------------------------------------------------------
* NUMERO INDIVIDUOS: 100 	 CROSS-OVER: 0.90
* NUMERO GERACOES  : 1000 	 MUTACAO   : 0.40
* NUM MAXIMO NOS   : 30 	 ELITISMO  : 0.05
* PROFUNDIDADE MAX : 3 	 
*-----------------------------------------------------------------*/
Seed 10: 
(0.51573) | Numero de nos: 1 | Erro: 434176499122176.0000000000000000000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(*(+(x1)(*(/(-(0.06674)(*(x1)(x1)))(x1))(x1)))(x1))(x1))(x1))(x1)))) | Numero de nos: 29 | Erro: 634673.4375000000000000000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(*(+(x1)(*(/(-(0.06674)(*(x1)(x1)))(x1))(x1)))(x1))(x1))(x1))(x1)))) | Numero de nos: 29 | Erro: 634673.4375000000000000000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(*(+(x1)(*(/(-(0.06674)(*(x1)(x1)))(x1))(x1)))(x1))(x1))(x1))(x1)))) | Numero de nos: 29 | Erro: 634673.4375000000000000000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(*(+(x1)(*(/(-(0.06674)(*(x1)(x1)))(x1))(x1)))(x1))(x1))(x1))(x1)))) | Numero de nos: 29 | Erro: 634673.4375000000000000000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(*(+(x1)(*(/(-(0.06674)(*(x1)(x1)))(x1))(x1)))(x1))(x1))(x1))(x1)))) | Numero de nos: 29 | Erro: 634673.4375000000000000000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(*(+(x1)(*(/(-(0.06674)(*(x1)(x1)))(x1))(x1)))(x1))(x1))(x1))(x1)))) | Numero de nos: 29 | Erro: 634673.4375000000000000000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(*(+(x1)(*(/(-(0.06674)(*(x1)(x1)))(x1))(x1)))(x1))(x1))(x1))(x1)))) | Numero de nos: 29 | Erro: 634673.4375000000000000000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(*(+(x1)(*(/(-(0.06674)(*(x1)(x1)))(x1))(x1)))(x1))(x1))(x1))(x1)))) | Numero de nos: 29 | Erro: 634673.4375000000000000000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(*(+(x1)(*(/(-(0.06674)(*(x1)(x1)))(x1))(x1)))(x1))(x1))(x1))(x1)))) | Numero de nos: 29 | Erro: 634673.4375000000000000000000000 |
MELHOR: (-(*(*(0.06674)(x1))(x1))(*(*(x1)(x1))(-(/(-(*(+(0.06674)(*(/(-(0.06674)(*(x1)(x1)))(x1))(x1)))(x1))(x1))(x1))(x1)))) | Numero de nos: 29 | Erro: 634029.5625000000000000000000000 |
MELHOR: (-(*(*(0.06674)(x1))(x1))(*(*(x1)(x1))(-(/(-(*(+(0.06674)(*(/(-(0.06674)(*(x1)(x1)))(x1))(x1)))(x1))(x1))(x1))(x1)))) | Numero de nos: 29 | Erro: 634029.5625000000000000000000000 |
MELHOR: (-(*(*(0.06674)(x1))(x1))(*(*(x1)(x1))(-(/(-(*(+(0.06674)(*(/(-(0.06674)(*(x1)(x1)))(x1))(x1)))(x1))(x1))(x1))(x1)))) | Numero de nos: 29 | Erro: 634029.5625000000000000000000000 |
MELHOR: (-(*(*(0.06674)(x1))(x1))(*(*(x1)(x1))(-(/(-(*(+(0.06674)(*(/(-(0.06674)(*(x1)(x1)))(x1))(x1)))(x1))(x1))(x1))(x1)))) | Numero de nos: 29 | Erro: 634029.5625000000000000000000000 |
MELHOR: (-(*(*(0.06674)(x1))(x1))(*(*(x1)(x1))(-(/(-(*(+(0.06674)(*(/(-(0.06674)(*(x1)(x1)))(x1))(x1)))(x1))(x1))(x1))(x1)))) | Numero de nos: 29 | Erro: 634029.5625000000000000000000000 |
MELHOR: (-(*(*(0.06674)(x1))(x1))(*(*(x1)(x1))(-(/(-(*(+(0.06674)(*(/(-(0.06674)(*(x1)(x1)))(x1))(x1)))(x1))(x1))(x1))(x1)))) | Numero de nos: 29 | Erro: 634029.5625000000000000000000000 |
MELHOR: (-(*(*(0.06674)(x1))(x1))(*(*(x1)(x1))(-(/(-(*(+(0.06674)(*(/(-(0.06674)(*(x1)(x1)))(x1))(x1)))(x1))(x1))(x1))(x1)))) | Numero de nos: 29 | Erro: 634029.5625000000000000000000000 |
MELHOR: (-(*(*(0.06674)(x1))(x1))(*(*(x1)(x1))(-(/(-(*(+(0.06674)(*(/(-(0.06674)(*(x1)(x1)))(x1))(x1)))(x1))(x1))(x1))(x1)))) | Numero de nos: 29 | Erro: 634029.5625000000000000000000000 |
MELHOR: (-(*(*(0.16993)(x1))(x1))(*(*(x1)(x1))(-(/(-(*(+(0.06674)(*(/(-(0.06674)(*(x1)(x1)))(x1))(x1)))(x1))(x1))(x1))(x1)))) | Numero de nos: 29 | Erro: 252939.1093750000000000000000000 |
MELHOR: (-(*(*(0.16993)(x1))(x1))(*(*(x1)(x1))(-(/(-(*(+(0.06674)(*(/(-(0.06674)(*(x1)(x1)))(x1))(x1)))(x1))(x1))(x1))(x1)))) | Numero de nos: 29 | Erro: 252939.1093750000000000000000000 |
MELHOR: (-(*(*(0.16993)(x1))(x1))(*(*(x1)(x1))(-(/(-(*(+(0.06674)(*(/(-(0.06674)(*(x1)(x1)))(x1))(x1)))(x1))(x1))(x1))(x1)))) | Numero de nos: 29 | Erro: 252939.1093750000000000000000000 |
MELHOR: (-(*(*(x1)(x1))(0.12925))(*(*(x1)(x1))(-(/(-(*(+(0.06674)(*(/(-(0.06674)(*(x1)(x1)))(x1))(x1)))(x1))(x1))(x1))(x1)))) | Numero de nos: 29 | Erro: 85185.8359375000000000000000000 |
MELHOR: (-(*(*(x1)(x1))(0.12925))(*(*(x1)(x1))(-(/(-(*(+(0.06674)(*(/(-(0.06674)(*(x1)(x1)))(x1))(x1)))(x1))(x1))(x1))(x1)))) | Numero de nos: 29 | Erro: 85185.8359375000000000000000000 |
MELHOR: (-(*(*(x1)(x1))(0.12925))(*(*(x1)(x1))(-(/(-(*(+(0.06674)(*(/(-(0.06674)(*(x1)(x1)))(x1))(x1)))(x1))(x1))(x1))(x1)))) | Numero de nos: 29 | Erro: 85185.8359375000000000000000000 |
MELHOR: (-(*(*(x1)(x1))(0.12925))(*(*(x1)(x1))(-(/(-(*(+(0.06674)(*(/(-(0.06674)(*(x1)(x1)))(x1))(x1)))(x1))(x1))(x1))(x1)))) | Numero de nos: 29 | Erro: 85185.8359375000000000000000000 |
MELHOR: (-(*(*(x1)(x1))(0.12925))(*(*(x1)(x1))(-(/(-(*(+(0.06674)(*(/(-(0.06674)(*(x1)(x1)))(x1))(x1)))(x1))(x1))(x1))(x1)))) | Numero de nos: 29 | Erro: 85185.8359375000000000000000000 |
MELHOR: (-(*(*(x1)(x1))(0.12925))(*(*(x1)(x1))(-(/(-(*(+(0.06674)(*(/(-(0.06674)(*(x1)(x1)))(x1))(x1)))(x1))(x1))(x1))(x1)))) | Numero de nos: 29 | Erro: 85185.8359375000000000000000000 |
MELHOR: (-(*(*(x1)(x1))(0.12925))(*(*(x1)(x1))(-(/(-(*(+(0.06674)(*(/(-(0.06674)(*(x1)(x1)))(x1))(x1)))(x1))(x1))(x1))(x1)))) | Numero de nos: 29 | Erro: 85185.8359375000000000000000000 |
MELHOR: (-(*(*(x1)(x1))(0.12925))(*(*(x1)(x1))(-(/(-(*(+(0.06674)(*(/(-(0.06674)(*(x1)(x1)))(x1))(x1)))(x1))(x1))(x1))(x1)))) | Numero de nos: 29 | Erro: 85185.8359375000000000000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(/(0.27934)(0.68682))(0.45042))(x1))(0.96591))(x1))(0.64736))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 10619.3388671875000000000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(/(0.06674)(0.68682))(0.45042))(x1))(0.96591))(x1))(0.64736))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 10489.3085937500000000000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(/(0.06674)(0.68682))(0.45042))(x1))(0.96591))(x1))(0.64736))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 10489.3085937500000000000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(/(0.06674)(0.68682))(0.45042))(x1))(0.96591))(x1))(0.64736))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 10489.3085937500000000000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(/(0.06674)(0.68682))(x1))(x1))(0.96591))(x1))(0.64736))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 10455.1914062500000000000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(/(0.27934)(0.68682))(0.45042))(x1))(0.96591))(x1))(0.68682))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 8435.8720703125000000000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(/(0.06674)(0.68682))(x1))(x1))(0.96591))(x1))(0.77129))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 4488.6997070312500000000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(/(0.06674)(0.68682))(x1))(x1))(0.96591))(x1))(0.77129))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 4488.6997070312500000000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(/(0.06674)(x1))(x1))(x1))(0.96591))(x1))(0.77129))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 4477.9970703125000000000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(/(0.27934)(x1))(x1))(x1))(x1))(0.96591))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 197.2637176513671900000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(/(0.27934)(x1))(x1))(x1))(x1))(0.96591))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 197.2637176513671900000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(/(0.27934)(x1))(x1))(x1))(x1))(0.96591))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 197.2637176513671900000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(/(0.27934)(x1))(x1))(x1))(x1))(0.96591))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 197.2637176513671900000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(/(0.27934)(x1))(x1))(x1))(x1))(0.96591))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 197.2637176513671900000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(/(0.27934)(x1))(x1))(x1))(0.37687))(0.96591))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 196.5120391845703100000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(/(0.27934)(x1))(x1))(x1))(0.10208))(0.96591))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 195.9993896484375000000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(/(0.27934)(x1))(x1))(x1))(0.10208))(0.96591))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 195.9993896484375000000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.81738)(x1))(x1))(x1))(0.37687))(0.96591))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 139.2715759277343700000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.81738)(x1))(x1))(x1))(0.37687))(0.96591))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 139.2715759277343700000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.81738)(x1))(x1))(x1))(0.37687))(0.96591))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 139.2715759277343700000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.81738)(x1))(x1))(x1))(0.37687))(0.96591))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 139.2715759277343700000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.81738)(x1))(x1))(x1))(0.37687))(0.96591))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 139.2715759277343700000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.81738)(x1))(x1))(x1))(0.37687))(0.96591))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 139.2715759277343700000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.81738)(x1))(x1))(x1))(0.37687))(0.96591))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 139.2715759277343700000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.81738)(x1))(x1))(x1))(0.37687))(0.96591))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 139.2715759277343700000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.81738)(x1))(x1))(x1))(0.99777))(0.96591))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 107.0925292968750000000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.81738)(x1))(x1))(x1))(0.99777))(0.96591))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 107.0925292968750000000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.81738)(x1))(x1))(x1))(0.96591))(0.96591))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 104.1683807373046900000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.81738)(x1))(x1))(x1))(0.96591))(0.96591))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 104.1683807373046900000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.81738)(x1))(x1))(x1))(0.96591))(0.96591))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 104.1683807373046900000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.81738)(x1))(x1))(x1))(0.37687))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 40.4007110595703130000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.81738)(x1))(x1))(x1))(0.37687))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 40.4007110595703130000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.81738)(x1))(x1))(x1))(0.37687))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 40.4007110595703130000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.81738)(x1))(x1))(x1))(0.96591))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 4.2299413681030273000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.81738)(x1))(x1))(x1))(0.96591))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 4.2299413681030273000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.81738)(x1))(x1))(x1))(0.96591))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 4.2299413681030273000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.81738)(x1))(x1))(x1))(0.96591))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 4.2299413681030273000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.81738)(x1))(x1))(x1))(0.96591))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 4.2299413681030273000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.45253)(x1))(x1))(x1))(0.96591))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 2.6127250194549561000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.45253)(x1))(x1))(x1))(0.96591))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 2.6127250194549561000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.45253)(x1))(x1))(x1))(0.96591))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 2.6127250194549561000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.45253)(x1))(x1))(x1))(0.96591))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 2.6127250194549561000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.45253)(x1))(x1))(x1))(0.96591))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 2.6127250194549561000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.45253)(x1))(x1))(x1))(0.96591))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 2.6127250194549561000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.45253)(x1))(x1))(x1))(0.96591))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 2.6127250194549561000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.45253)(x1))(x1))(x1))(0.96591))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 2.6127250194549561000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.45253)(x1))(x1))(x1))(0.96591))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 2.6127250194549561000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.45253)(x1))(x1))(x1))(0.96591))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 2.6127250194549561000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.45253)(x1))(x1))(x1))(0.96591))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 2.6127250194549561000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.45253)(x1))(x1))(x1))(0.97153))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 2.6095442771911621000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.45253)(x1))(x1))(x1))(0.97153))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 2.6095442771911621000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.04596)(x1))(x1))(x1))(0.96591))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 1.8885887861251831000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.04596)(x1))(x1))(x1))(0.96591))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 1.8885887861251831000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.04596)(x1))(x1))(x1))(0.96591))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 1.8885887861251831000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.04596)(x1))(x1))(x1))(0.96591))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 1.8885887861251831000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.04596)(x1))(x1))(x1))(0.96591))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 1.8885887861251831000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.04596)(x1))(x1))(x1))(0.96591))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 1.8885887861251831000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.04596)(x1))(x1))(x1))(0.96591))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 1.8885887861251831000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.04596)(x1))(x1))(x1))(0.96591))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 1.8885887861251831000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.04596)(x1))(x1))(x1))(0.96591))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 1.8885887861251831000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.04596)(x1))(x1))(x1))(0.96591))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 1.8885887861251831000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.04596)(x1))(x1))(x1))(0.96591))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 1.8885887861251831000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.04596)(x1))(x1))(x1))(0.96591))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 1.8885887861251831000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.04596)(x1))(x1))(x1))(0.96591))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 1.8885887861251831000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.04596)(x1))(x1))(x1))(0.96591))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 1.8885887861251831000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.04596)(x1))(x1))(x1))(0.96591))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 1.8885887861251831000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.04596)(x1))(x1))(x1))(0.96591))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 1.8885887861251831000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.04596)(x1))(x1))(x1))(0.96591))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 1.8885887861251831000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.04596)(x1))(x1))(x1))(0.96591))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 1.8885887861251831000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.04596)(x1))(x1))(x1))(0.96591))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 1.8885887861251831000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.04596)(x1))(x1))(x1))(0.96591))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 1.8885887861251831000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.04596)(x1))(x1))(x1))(0.96591))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 1.8885887861251831000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.04596)(x1))(x1))(x1))(0.96591))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 1.8885887861251831000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.04596)(x1))(x1))(x1))(0.96591))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 1.8885887861251831000000000 |
MELHOR: (-(*(*(x1)(x1))(x1))(*(*(x1)(x1))(-(/(-(-(*(/(/(-(0.04596)(x1))(x1))(x1))(0.96591))(0.99777))(x1))(x1))(*(x1)(x1))))) | Numero de nos: 29 | Erro: 1.8885887861251831000000000 |
